https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BNB,Volume USDT,tradecount
1629975600000,2021-08-26 11:00:00,BNB/USDT,485.790,490.870,483.500,484.010,167067.49,81389692.75670,82199
1629972000000,2021-08-26 10:00:00,BNB/USDT,481.000,488.000,478.510,485.790,172177.10,83343224.12010,74081
1629968400000,2021-08-26 09:00:00,BNB/USDT,483.680,485.890,480.440,481.000,111507.43,53866538.70610,59754
1629964800000,2021-08-26 08:00:00,BNB/USDT,483.190,487.900,478.450,483.670,230178.54,111118276.70716,92012
1629961200000,2021-08-26 07:00:00,BNB/USDT,483.640,485.500,475.810,483.200,271275.11,130475929.13659,112594
1629957600000,2021-08-26 06:00:00,BNB/USDT,486.010,491.660,482.680,483.650,244092.31,118820611.65480,99750
1629954000000,2021-08-26 05:00:00,BNB/USDT,493.150,494.970,481.390,486.020,285885.22,139303751.92674,111816
1629950400000,2021-08-26 04:00:00,BNB/USDT,493.620,495.860,488.840,493.170,228569.25,112581680.04830,90233
1629946800000,2021-08-26 03:00:00,BNB/USDT,510.450,510.980,491.500,493.620,361529.86,180185168.37341,137047
1629943200000,2021-08-26 02:00:00,BNB/USDT,509.450,514.320,507.270,510.450,116042.89,59300113.53039,59558
1629939600000,2021-08-26 01:00:00,BNB/USDT,517.480,519.820,509.040,509.470,181736.28,93329836.63168,75268
1629936000000,2021-08-26 00:00:00,BNB/USDT,503.490,518.940,500.320,517.440,309823.36,158417887.40139,123226
1629932400000,2021-08-25 23:00:00,BNB/USDT,500.270,505.000,498.950,503.490,71193.45,35790591.98664,49702
1629928800000,2021-08-25 22:00:00,BNB/USDT,503.220,504.970,499.020,500.270,77780.00,39030608.53966,52396
1629925200000,2021-08-25 21:00:00,BNB/USDT,498.820,503.840,498.580,503.230,70218.27,35180773.37430,47085
1629921600000,2021-08-25 20:00:00,BNB/USDT,500.160,503.780,497.210,498.830,101517.92,50816638.25810,57529
1629918000000,2021-08-25 19:00:00,BNB/USDT,504.200,505.570,498.480,500.160,109914.30,55236888.73692,62670
1629914400000,2021-08-25 18:00:00,BNB/USDT,504.000,506.580,503.010,504.190,83433.86,42123921.53100,55930
1629910800000,2021-08-25 17:00:00,BNB/USDT,504.380,507.760,499.500,504.010,171029.58,86131975.50116,79767
1629907200000,2021-08-25 16:00:00,BNB/USDT,502.680,505.000,498.500,504.370,194638.40,97722762.61316,85844
1629903600000,2021-08-25 15:00:00,BNB/USDT,503.640,505.990,497.110,502.670,304536.56,152778807.49826,122801
1629900000000,2021-08-25 14:00:00,BNB/USDT,486.690,505.280,480.000,503.630,587646.70,290138068.95512,204038
1629896400000,2021-08-25 13:00:00,BNB/USDT,488.390,493.450,485.000,486.670,249782.36,122313278.07858,103663
1629892800000,2021-08-25 12:00:00,BNB/USDT,480.270,489.890,477.700,488.430,181342.07,87841171.66484,84693
1629889200000,2021-08-25 11:00:00,BNB/USDT,477.390,481.250,474.250,480.270,102590.68,49016293.46423,57708
1629885600000,2021-08-25 10:00:00,BNB/USDT,473.720,479.070,472.410,477.390,124417.22,59261873.92920,62634
1629882000000,2021-08-25 09:00:00,BNB/USDT,473.350,478.750,470.020,473.690,254440.21,120733634.32536,102678
1629878400000,2021-08-25 08:00:00,BNB/USDT,488.430,489.250,472.830,473.460,277017.22,133322639.52295,113402
1629874800000,2021-08-25 07:00:00,BNB/USDT,493.620,496.590,485.740,488.430,175359.07,86057667.42688,82171
1629871200000,2021-08-25 06:00:00,BNB/USDT,489.450,495.310,487.400,493.620,169988.74,83488683.71445,78769
1629867600000,2021-08-25 05:00:00,BNB/USDT,480.840,490.490,480.740,489.440,134594.39,65452999.16254,67019
1629864000000,2021-08-25 04:00:00,BNB/USDT,477.130,483.550,476.460,480.850,98613.77,47391943.48830,57245
1629860400000,2021-08-25 03:00:00,BNB/USDT,482.560,484.720,476.210,477.140,99725.69,47951705.91672,52037
1629856800000,2021-08-25 02:00:00,BNB/USDT,479.550,485.460,478.660,482.600,128552.98,62034077.33757,59127
1629853200000,2021-08-25 01:00:00,BNB/USDT,479.510,479.770,473.440,479.610,88422.80,42126349.88820,50857
1629849600000,2021-08-25 00:00:00,BNB/USDT,472.220,480.510,471.720,479.550,138520.03,66008275.33252,69005
1629846000000,2021-08-24 23:00:00,BNB/USDT,480.590,481.680,470.830,472.230,114312.03,54363190.28306,61058
1629842400000,2021-08-24 22:00:00,BNB/USDT,477.150,483.610,476.180,480.590,98766.58,47407634.49583,57187
1629838800000,2021-08-24 21:00:00,BNB/USDT,479.080,480.710,472.720,477.120,79466.98,37925836.91390,48685
1629835200000,2021-08-24 20:00:00,BNB/USDT,478.250,480.320,474.490,479.090,115461.45,55206277.42982,58258
1629831600000,2021-08-24 19:00:00,BNB/USDT,474.320,480.930,471.100,478.210,170119.05,80904415.25660,78368
1629828000000,2021-08-24 18:00:00,BNB/USDT,468.490,474.500,467.630,474.330,115458.98,54364804.84901,62535
1629824400000,2021-08-24 17:00:00,BNB/USDT,468.860,474.860,467.230,468.490,163322.00,77037005.24692,75124
1629820800000,2021-08-24 16:00:00,BNB/USDT,473.510,474.960,461.000,468.910,439319.92,205949528.15166,154816
1629817200000,2021-08-24 15:00:00,BNB/USDT,481.250,483.200,471.010,473.470,218159.07,104178112.75418,89748
1629813600000,2021-08-24 14:00:00,BNB/USDT,483.600,485.270,475.000,481.250,269364.48,129581881.17358,107653
1629810000000,2021-08-24 13:00:00,BNB/USDT,491.580,492.330,480.150,483.600,268282.45,129896680.79875,107017
1629806400000,2021-08-24 12:00:00,BNB/USDT,494.240,494.320,487.000,491.560,139460.07,68468664.04616,67978
1629802800000,2021-08-24 11:00:00,BNB/USDT,488.640,494.560,485.580,494.240,193045.21,94570261.74988,78603
1629799200000,2021-08-24 10:00:00,BNB/USDT,493.640,495.260,486.950,488.620,185129.73,90936377.60568,73892
1629795600000,2021-08-24 09:00:00,BNB/USDT,497.240,498.200,492.880,493.630,108451.49,53672610.33050,54852
1629792000000,2021-08-24 08:00:00,BNB/USDT,496.580,498.880,496.530,497.300,74271.11,36972488.09190,40637
1629788400000,2021-08-24 07:00:00,BNB/USDT,497.320,498.750,496.000,496.580,84167.28,41858554.47500,43256
1629784800000,2021-08-24 06:00:00,BNB/USDT,498.140,498.430,495.300,497.310,125200.38,62213820.48190,51181
1629781200000,2021-08-24 05:00:00,BNB/USDT,499.270,499.410,496.650,498.130,86593.77,43123843.70270,45231
1629777600000,2021-08-24 04:00:00,BNB/USDT,495.390,499.890,491.690,499.280,136578.14,67675703.05338,59773
1629774000000,2021-08-24 03:00:00,BNB/USDT,495.580,497.700,494.660,495.360,72333.76,35892199.80230,41671
1629770400000,2021-08-24 02:00:00,BNB/USDT,494.320,497.740,493.100,495.580,91561.14,45377401.17450,46726
1629766800000,2021-08-24 01:00:00,BNB/USDT,496.170,498.000,492.060,494.320,152963.57,75718659.40228,64793
1629763200000,2021-08-24 00:00:00,BNB/USDT,499.190,505.230,492.000,496.190,224616.07,111893146.34171,88726
1629759600000,2021-08-23 23:00:00,BNB/USDT,503.130,503.140,498.720,499.180,103991.98,52082649.14242,58925
1629756000000,2021-08-23 22:00:00,BNB/USDT,508.380,508.380,502.230,503.090,120113.84,60655279.47524,62389
1629752400000,2021-08-23 21:00:00,BNB/USDT,506.420,509.110,504.570,508.380,116709.16,59161721.24389,58238
1629748800000,2021-08-23 20:00:00,BNB/USDT,500.040,507.030,495.620,506.420,184866.31,92736786.36286,76868
1629745200000,2021-08-23 19:00:00,BNB/USDT,506.650,506.650,497.090,500.070,200669.86,100574269.38396,77010
1629741600000,2021-08-23 18:00:00,BNB/USDT,497.650,510.750,496.220,506.660,318346.62,160798851.68735,117412
1629738000000,2021-08-23 17:00:00,BNB/USDT,501.150,502.220,496.000,497.650,150527.88,75218786.43330,61328
1629734400000,2021-08-23 16:00:00,BNB/USDT,497.720,503.110,495.940,501.160,222028.88,110860495.27684,84868
1629730800000,2021-08-23 15:00:00,BNB/USDT,491.860,500.500,490.850,497.690,277878.61,137896234.46152,105900
1629727200000,2021-08-23 14:00:00,BNB/USDT,500.470,504.550,490.000,491.880,402386.33,199600876.82773,138794
1629723600000,2021-08-23 13:00:00,BNB/USDT,498.600,505.800,498.410,500.470,306169.61,153708214.55208,114654
1629720000000,2021-08-23 12:00:00,BNB/USDT,499.230,502.230,494.750,498.690,156320.68,77882683.84940,69443
1629716400000,2021-08-23 11:00:00,BNB/USDT,497.220,501.060,493.110,499.230,216733.89,107716770.25952,85421
1629712800000,2021-08-23 10:00:00,BNB/USDT,503.570,506.740,493.160,497.220,623763.82,311526718.87685,186332
1629709200000,2021-08-23 09:00:00,BNB/USDT,489.720,503.600,488.120,503.550,455872.99,226399382.65449,159511
1629705600000,2021-08-23 08:00:00,BNB/USDT,485.500,490.300,484.060,489.720,168319.62,81944150.15906,74986
1629702000000,2021-08-23 07:00:00,BNB/USDT,481.570,488.000,478.500,485.500,205767.68,99477271.53768,86156
1629698400000,2021-08-23 06:00:00,BNB/USDT,479.950,482.580,477.440,481.560,156638.07,75247592.75340,66172
1629694800000,2021-08-23 05:00:00,BNB/USDT,478.540,484.360,477.000,479.940,289010.61,138798352.74749,109093
1629691200000,2021-08-23 04:00:00,BNB/USDT,464.720,479.800,463.660,478.530,329749.26,155263399.46007,130982
1629687600000,2021-08-23 03:00:00,BNB/USDT,456.730,464.730,454.440,464.720,199180.50,91453592.73818,84777
1629684000000,2021-08-23 02:00:00,BNB/USDT,454.280,456.860,452.200,456.730,92156.90,41922400.56740,50508
1629680400000,2021-08-23 01:00:00,BNB/USDT,451.200,455.650,449.680,454.290,102906.37,46621800.75207,52281
1629676800000,2021-08-23 00:00:00,BNB/USDT,449.210,451.770,447.230,451.220,87726.96,39470592.19864,45533
1629673200000,2021-08-22 23:00:00,BNB/USDT,446.750,450.450,446.430,449.220,79120.13,35501475.30842,44153
1629669600000,2021-08-22 22:00:00,BNB/USDT,443.790,447.450,442.420,446.760,66154.69,29449050.42920,42452
1629666000000,2021-08-22 21:00:00,BNB/USDT,440.800,444.140,438.930,443.820,45206.53,19961104.14044,31630
1629662400000,2021-08-22 20:00:00,BNB/USDT,443.830,443.830,439.130,440.800,49358.09,21744363.40002,35533
1629658800000,2021-08-22 19:00:00,BNB/USDT,441.010,444.740,440.610,443.830,50035.91,22176480.52484,34187
1629655200000,2021-08-22 18:00:00,BNB/USDT,443.950,443.950,438.100,441.010,92333.15,40658502.73262,49985
1629651600000,2021-08-22 17:00:00,BNB/USDT,444.140,446.500,442.420,443.950,55080.34,24465043.54000,37079
1629648000000,2021-08-22 16:00:00,BNB/USDT,444.370,447.440,441.060,444.150,121611.64,54071277.78200,56917
1629644400000,2021-08-22 15:00:00,BNB/USDT,441.720,445.420,439.000,444.360,164665.58,72917430.90196,69466
1629640800000,2021-08-22 14:00:00,BNB/USDT,451.500,452.160,440.000,441.680,180450.75,80402545.31619,74855
1629637200000,2021-08-22 13:00:00,BNB/USDT,451.500,452.620,448.600,451.510,98606.10,44438774.42230,49920
1629633600000,2021-08-22 12:00:00,BNB/USDT,455.870,456.630,451.200,451.500,85341.42,38697082.81208,48995
1629630000000,2021-08-22 11:00:00,BNB/USDT,454.820,457.330,454.500,455.850,46812.21,21338204.77090,33375
1629626400000,2021-08-22 10:00:00,BNB/USDT,457.790,459.000,454.010,454.820,91619.92,41834535.31140,45321
1629622800000,2021-08-22 09:00:00,BNB/USDT,454.270,458.780,454.270,457.780,71343.64,32611672.42820,39214
1629619200000,2021-08-22 08:00:00,BNB/USDT,455.960,457.590,452.400,454.260,99773.50,45382214.89350,50131
1629615600000,2021-08-22 07:00:00,BNB/USDT,455.850,457.740,454.930,455.960,72790.30,33224869.51800,38523
1629612000000,2021-08-22 06:00:00,BNB/USDT,451.870,456.850,451.870,455.850,86251.88,39231193.10669,47214
1629608400000,2021-08-22 05:00:00,BNB/USDT,452.340,453.000,449.660,451.860,50111.37,22612844.65970,33334
1629604800000,2021-08-22 04:00:00,BNB/USDT,448.650,452.610,448.510,452.350,44868.25,20243930.28630,32824
1629601200000,2021-08-22 03:00:00,BNB/USDT,450.350,452.290,447.640,448.670,63025.28,28343999.12336,36958
1629597600000,2021-08-22 02:00:00,BNB/USDT,453.610,454.200,449.140,450.370,49730.96,22451097.20150,32984
1629594000000,2021-08-22 01:00:00,BNB/USDT,453.160,454.940,451.380,453.610,44977.78,20395306.47990,34830
1629590400000,2021-08-22 00:00:00,BNB/USDT,449.260,454.320,448.500,453.160,77489.75,35008972.83590,46402
1629586800000,2021-08-21 23:00:00,BNB/USDT,454.220,455.090,449.000,449.250,75827.54,34264475.40960,44021
1629583200000,2021-08-21 22:00:00,BNB/USDT,451.880,454.680,451.400,454.230,58276.32,26416268.60489,39849
1629579600000,2021-08-21 21:00:00,BNB/USDT,447.230,452.600,445.360,451.880,53704.57,24145230.82508,38528
1629576000000,2021-08-21 20:00:00,BNB/USDT,448.260,450.460,445.330,447.230,76738.13,34342473.56630,49544
1629572400000,2021-08-21 19:00:00,BNB/USDT,452.030,452.200,445.600,448.250,101951.60,45727665.35452,52679
1629568800000,2021-08-21 18:00:00,BNB/USDT,454.950,455.150,448.070,452.030,139563.24,62875074.92258,54537
1629565200000,2021-08-21 17:00:00,BNB/USDT,455.260,456.730,452.690,454.920,58017.07,26397314.75580,38923
1629561600000,2021-08-21 16:00:00,BNB/USDT,454.740,457.790,452.760,455.250,84051.99,38307891.55760,49566
1629558000000,2021-08-21 15:00:00,BNB/USDT,451.660,455.770,451.310,454.730,66571.60,30195927.32610,42927
1629554400000,2021-08-21 14:00:00,BNB/USDT,456.730,457.360,449.470,451.660,114840.35,52050557.91678,60066
1629550800000,2021-08-21 13:00:00,BNB/USDT,458.780,460.300,456.200,456.720,132285.78,60595253.86130,58459
1629547200000,2021-08-21 12:00:00,BNB/USDT,448.930,460.000,447.890,458.780,169544.76,77018495.19399,75569
1629543600000,2021-08-21 11:00:00,BNB/USDT,457.800,458.840,445.000,448.940,292040.76,131199576.76470,113258
1629540000000,2021-08-21 10:00:00,BNB/USDT,455.190,459.540,454.130,457.750,77904.15,35607290.51780,48574
1629536400000,2021-08-21 09:00:00,BNB/USDT,457.460,457.500,453.970,455.200,93929.67,42810840.91760,46683
1629532800000,2021-08-21 08:00:00,BNB/USDT,459.790,460.890,456.540,457.440,103182.28,47337234.23230,52178
1629529200000,2021-08-21 07:00:00,BNB/USDT,455.420,459.860,453.400,459.790,86313.35,39449514.97032,47203
1629525600000,2021-08-21 06:00:00,BNB/USDT,459.340,459.960,454.060,455.420,109155.80,49911565.76772,56221
1629522000000,2021-08-21 05:00:00,BNB/USDT,453.130,459.500,452.030,459.330,118251.34,54016839.20900,64923
1629518400000,2021-08-21 04:00:00,BNB/USDT,455.960,458.000,452.720,453.130,120572.20,54897314.89240,57302
1629514800000,2021-08-21 03:00:00,BNB/USDT,450.280,455.970,448.510,455.960,73964.08,33456766.07960,46411
1629511200000,2021-08-21 02:00:00,BNB/USDT,451.400,454.600,449.700,450.280,63831.77,28865348.34537,44270
1629507600000,2021-08-21 01:00:00,BNB/USDT,447.000,451.520,446.300,451.400,64684.94,29052323.66290,40287
1629504000000,2021-08-21 00:00:00,BNB/USDT,455.300,455.500,445.240,447.010,136808.28,61504208.41880,66019
1629500400000,2021-08-20 23:00:00,BNB/USDT,453.200,455.730,452.440,455.290,72057.17,32740237.02760,42804
1629496800000,2021-08-20 22:00:00,BNB/USDT,458.150,458.310,450.630,453.210,120318.61,54644470.77418,62462
1629493200000,2021-08-20 21:00:00,BNB/USDT,449.290,458.830,449.150,458.150,100399.15,45632255.77459,61073
1629489600000,2021-08-20 20:00:00,BNB/USDT,449.360,452.000,448.470,449.280,67458.59,30372797.01448,42671
1629486000000,2021-08-20 19:00:00,BNB/USDT,445.620,449.760,445.610,449.340,62692.85,28102199.75746,44481
1629482400000,2021-08-20 18:00:00,BNB/USDT,449.440,450.540,443.110,445.620,107698.73,48091436.91444,59242
1629478800000,2021-08-20 17:00:00,BNB/USDT,448.340,450.840,447.050,449.450,106032.26,47646630.47570,51793
1629475200000,2021-08-20 16:00:00,BNB/USDT,447.870,454.500,445.240,448.390,284079.36,127855233.58779,107359
1629471600000,2021-08-20 15:00:00,BNB/USDT,448.590,449.000,444.450,447.800,179147.02,80034883.22020,74703
1629468000000,2021-08-20 14:00:00,BNB/USDT,435.240,449.890,434.040,448.700,414206.42,183482862.36081,152946
1629464400000,2021-08-20 13:00:00,BNB/USDT,430.370,436.560,430.250,435.230,149986.90,65055787.37878,68683
1629460800000,2021-08-20 12:00:00,BNB/USDT,427.590,430.500,427.300,430.370,68322.27,29321597.35550,42197
1629457200000,2021-08-20 11:00:00,BNB/USDT,431.710,431.770,427.000,427.590,71319.20,30598022.78626,46343
1629453600000,2021-08-20 10:00:00,BNB/USDT,427.240,431.870,426.310,431.710,93209.78,40055571.15998,51084
1629450000000,2021-08-20 09:00:00,BNB/USDT,427.220,429.000,425.460,427.250,84242.16,36013056.41730,46003
1629446400000,2021-08-20 08:00:00,BNB/USDT,425.640,427.490,422.030,427.210,113629.16,48279212.73980,55680
1629442800000,2021-08-20 07:00:00,BNB/USDT,428.730,428.810,424.100,425.630,100478.26,42823326.92290,48688
1629439200000,2021-08-20 06:00:00,BNB/USDT,429.310,430.380,427.420,428.710,49502.92,21231947.61970,38751
1629435600000,2021-08-20 05:00:00,BNB/USDT,428.930,429.710,425.500,429.300,90966.34,38907683.58223,50541
1629432000000,2021-08-20 04:00:00,BNB/USDT,430.370,430.870,428.320,428.930,63323.23,27193796.20450,42138
1629428400000,2021-08-20 03:00:00,BNB/USDT,431.260,431.800,427.550,430.370,73573.56,31631034.30940,42709
1629424800000,2021-08-20 02:00:00,BNB/USDT,432.260,432.580,429.620,431.270,65949.78,28427202.19080,36112
1629421200000,2021-08-20 01:00:00,BNB/USDT,432.520,433.000,429.290,432.260,74547.56,32169066.27568,43644
1629417600000,2021-08-20 00:00:00,BNB/USDT,431.510,436.880,430.210,432.520,174540.07,75785265.60790,76167
1629414000000,2021-08-19 23:00:00,BNB/USDT,430.000,432.300,428.180,431.510,93878.42,40383197.49718,48296
1629410400000,2021-08-19 22:00:00,BNB/USDT,429.310,430.000,426.600,430.000,64690.78,27706351.16190,39341
1629406800000,2021-08-19 21:00:00,BNB/USDT,429.230,430.440,427.000,429.310,62312.53,26708180.18050,37707
1629403200000,2021-08-19 20:00:00,BNB/USDT,429.330,430.880,425.240,429.240,116945.52,50049751.61230,54751
1629399600000,2021-08-19 19:00:00,BNB/USDT,428.060,430.480,426.800,429.340,137655.35,59044648.51360,61911
1629396000000,2021-08-19 18:00:00,BNB/USDT,421.570,428.260,420.930,428.050,161785.46,68870234.25357,72598
1629392400000,2021-08-19 17:00:00,BNB/USDT,417.900,421.990,416.700,421.560,106597.83,44752401.00990,51460
1629388800000,2021-08-19 16:00:00,BNB/USDT,422.760,424.760,417.390,417.900,143979.71,60631448.81152,64907
1629385200000,2021-08-19 15:00:00,BNB/USDT,421.640,423.200,419.370,422.790,120867.70,50952418.15894,56944
1629381600000,2021-08-19 14:00:00,BNB/USDT,414.420,423.900,414.400,421.650,310958.12,130636845.45132,115373
1629378000000,2021-08-19 13:00:00,BNB/USDT,406.780,414.800,406.780,414.430,236873.57,97242391.03201,89634
1629374400000,2021-08-19 12:00:00,BNB/USDT,400.300,407.850,400.050,406.710,137585.04,55608487.29088,63732
1629370800000,2021-08-19 11:00:00,BNB/USDT,401.090,404.270,399.560,400.320,91127.88,36662094.87700,48504
1629367200000,2021-08-19 10:00:00,BNB/USDT,405.050,407.850,400.590,401.100,125135.06,50503070.97425,57228
1629363600000,2021-08-19 09:00:00,BNB/USDT,404.330,407.480,403.730,405.070,106493.86,43205563.39458,51446
1629360000000,2021-08-19 08:00:00,BNB/USDT,397.680,405.670,397.680,404.280,208278.63,83759596.06035,84301
1629356400000,2021-08-19 07:00:00,BNB/USDT,397.180,399.150,393.620,397.680,73751.25,29238447.36820,43522
1629352800000,2021-08-19 06:00:00,BNB/USDT,397.330,398.050,394.570,397.170,67536.60,26764062.60020,39700
1629349200000,2021-08-19 05:00:00,BNB/USDT,395.870,399.270,392.700,397.330,100051.17,39670114.27060,50501
1629345600000,2021-08-19 04:00:00,BNB/USDT,393.210,396.490,391.000,395.840,127771.52,50292004.86930,57060
1629342000000,2021-08-19 03:00:00,BNB/USDT,399.530,399.820,392.600,393.220,126843.60,50177076.81802,58348
1629338400000,2021-08-19 02:00:00,BNB/USDT,401.240,401.690,397.780,399.530,85221.17,34072227.67200,47999
1629334800000,2021-08-19 01:00:00,BNB/USDT,402.280,405.570,399.650,401.250,97559.08,39305198.38320,51184
1629331200000,2021-08-19 00:00:00,BNB/USDT,396.310,403.190,393.330,402.280,142464.73,56677749.36557,72387
1629327600000,2021-08-18 23:00:00,BNB/USDT,398.540,403.780,395.790,396.210,103011.08,41248078.65055,53490
1629324000000,2021-08-18 22:00:00,BNB/USDT,392.940,398.980,392.110,398.540,69093.06,27343394.88710,41521
1629320400000,2021-08-18 21:00:00,BNB/USDT,390.880,395.000,390.160,392.880,92463.12,36307305.51240,47754
1629316800000,2021-08-18 20:00:00,BNB/USDT,396.660,398.440,390.690,390.880,132469.65,52217226.07102,57169
1629313200000,2021-08-18 19:00:00,BNB/USDT,403.870,405.550,395.430,396.650,136163.76,54473791.02365,64281
1629309600000,2021-08-18 18:00:00,BNB/USDT,409.160,410.520,403.000,403.880,128644.28,52325525.30740,63506
1629306000000,2021-08-18 17:00:00,BNB/USDT,410.370,412.480,408.280,409.080,99618.96,40838885.05230,51696
1629302400000,2021-08-18 16:00:00,BNB/USDT,408.570,411.570,405.950,410.300,163140.00,66705255.73340,76252
1629298800000,2021-08-18 15:00:00,BNB/USDT,403.850,408.970,400.090,408.560,147706.05,59692791.37168,69954
1629295200000,2021-08-18 14:00:00,BNB/USDT,399.950,405.210,399.490,403.850,111203.36,44718421.87870,56564
1629291600000,2021-08-18 13:00:00,BNB/USDT,397.670,402.000,397.350,399.990,106704.40,42673920.09355,57344
1629288000000,2021-08-18 12:00:00,BNB/USDT,390.920,398.480,390.800,397.630,130890.61,51665493.36390,66406
1629284400000,2021-08-18 11:00:00,BNB/USDT,397.340,400.880,389.570,390.930,158526.38,62450709.06822,74071
1629280800000,2021-08-18 10:00:00,BNB/USDT,400.450,403.380,396.560,397.330,123608.65,49416311.34110,58489
1629277200000,2021-08-18 09:00:00,BNB/USDT,399.380,401.630,397.240,400.460,69253.21,27673708.24600,46070
1629273600000,2021-08-18 08:00:00,BNB/USDT,397.520,401.020,395.100,399.360,94908.69,37775835.72300,52344
1629270000000,2021-08-18 07:00:00,BNB/USDT,404.140,405.070,396.960,397.520,115172.44,46113686.79660,55204
1629266400000,2021-08-18 06:00:00,BNB/USDT,404.600,405.380,401.460,404.130,88532.37,35706103.14360,44227
1629262800000,2021-08-18 05:00:00,BNB/USDT,398.310,404.720,397.400,404.580,114731.39,46138931.31525,55741
1629259200000,2021-08-18 04:00:00,BNB/USDT,396.950,400.240,395.000,398.310,114508.59,45542860.99160,57774
1629255600000,2021-08-18 03:00:00,BNB/USDT,395.690,397.020,388.000,396.820,139255.44,54667502.29760,61469
1629252000000,2021-08-18 02:00:00,BNB/USDT,398.660,398.970,392.140,395.690,147433.34,58386129.71190,66153
1629248400000,2021-08-18 01:00:00,BNB/USDT,400.590,400.640,384.920,398.660,290907.21,114166913.23953,107975
1629244800000,2021-08-18 00:00:00,BNB/USDT,402.120,406.860,394.960,400.630,197164.10,79130518.32040,86266
1629241200000,2021-08-17 23:00:00,BNB/USDT,408.380,408.380,400.000,402.070,111560.75,45048883.51355,58273
1629237600000,2021-08-17 22:00:00,BNB/USDT,404.790,408.730,398.660,408.390,189001.72,76354678.43963,82108
1629234000000,2021-08-17 21:00:00,BNB/USDT,410.560,410.560,403.440,404.800,105040.99,42757175.70570,52688
1629230400000,2021-08-17 20:00:00,BNB/USDT,415.450,416.500,401.800,410.600,296401.57,121137473.32258,114257
1629226800000,2021-08-17 19:00:00,BNB/USDT,421.280,421.780,413.420,415.460,159321.54,66424590.76023,70396
1629223200000,2021-08-17 18:00:00,BNB/USDT,420.650,424.920,419.000,421.250,113652.29,47991064.18180,59305
1629219600000,2021-08-17 17:00:00,BNB/USDT,418.090,422.270,416.330,420.660,82960.18,34770289.11770,49441
1629216000000,2021-08-17 16:00:00,BNB/USDT,419.170,423.060,417.680,418.090,150810.54,63384026.22780,63161
1629212400000,2021-08-17 15:00:00,BNB/USDT,422.950,424.640,418.390,419.130,151617.16,63856915.25976,66702
1629208800000,2021-08-17 14:00:00,BNB/USDT,429.710,431.300,422.010,422.950,177182.20,75366798.52930,72096
1629205200000,2021-08-17 13:00:00,BNB/USDT,428.480,431.870,425.000,429.720,150101.36,64329618.67491,70883
1629201600000,2021-08-17 12:00:00,BNB/USDT,433.010,436.370,428.190,428.440,173875.58,75317308.71398,77918
1629198000000,2021-08-17 11:00:00,BNB/USDT,428.800,435.440,428.800,433.050,174415.93,75403807.30440,69024
1629194400000,2021-08-17 10:00:00,BNB/USDT,428.550,432.990,427.160,428.790,159893.12,68780095.14922,71467
1629190800000,2021-08-17 09:00:00,BNB/USDT,423.560,431.700,423.400,428.570,183831.98,78708517.99447,74012
1629187200000,2021-08-17 08:00:00,BNB/USDT,419.140,425.480,419.050,423.570,115257.89,48721942.70904,60312
1629183600000,2021-08-17 07:00:00,BNB/USDT,418.810,421.510,416.330,419.140,128568.59,53812261.64730,57424
1629180000000,2021-08-17 06:00:00,BNB/USDT,422.210,423.720,417.710,418.800,146286.95,61567716.43746,62958
1629176400000,2021-08-17 05:00:00,BNB/USDT,428.180,429.440,421.860,422.200,143398.81,61037194.63874,63622
1629172800000,2021-08-17 04:00:00,BNB/USDT,427.360,430.330,426.160,428.200,93474.05,40043012.92910,45251
1629169200000,2021-08-17 03:00:00,BNB/USDT,426.180,430.000,424.630,427.350,112808.91,48234649.35763,52830
1629165600000,2021-08-17 02:00:00,BNB/USDT,424.360,426.990,422.300,426.170,108747.84,46170063.92110,50754
1629162000000,2021-08-17 01:00:00,BNB/USDT,412.730,424.400,412.330,424.320,141647.03,59348867.86600,61477
1629158400000,2021-08-17 00:00:00,BNB/USDT,415.840,417.910,408.670,412.770,177195.13,73025137.72431,75602
1629154800000,2021-08-16 23:00:00,BNB/USDT,421.220,421.460,414.250,415.830,110102.31,45969710.83514,55556
1629151200000,2021-08-16 22:00:00,BNB/USDT,420.560,423.540,418.920,421.230,62041.01,26164264.94376,39708
1629147600000,2021-08-16 21:00:00,BNB/USDT,418.280,423.360,416.610,420.560,79838.63,33515176.02780,44715
1629144000000,2021-08-16 20:00:00,BNB/USDT,421.140,421.230,412.860,418.290,232163.99,96702211.18763,95362
1629140400000,2021-08-16 19:00:00,BNB/USDT,428.080,428.920,420.500,421.140,105859.83,44997983.23648,50069
1629136800000,2021-08-16 18:00:00,BNB/USDT,427.410,428.640,425.500,428.180,61672.25,26348804.08450,37132
1629133200000,2021-08-16 17:00:00,BNB/USDT,428.530,428.530,425.200,427.410,75299.31,32156737.75810,43249
1629129600000,2021-08-16 16:00:00,BNB/USDT,426.660,429.910,424.750,428.540,133905.32,57282152.49276,61780
1629126000000,2021-08-16 15:00:00,BNB/USDT,422.100,426.670,421.180,426.660,163835.40,69441836.70130,67951
1629122400000,2021-08-16 14:00:00,BNB/USDT,424.670,428.070,421.790,422.090,210044.61,89267301.95310,82490
1629118800000,2021-08-16 13:00:00,BNB/USDT,432.390,437.920,422.620,424.610,431110.31,185571048.98035,141047
1629115200000,2021-08-16 12:00:00,BNB/USDT,430.540,432.400,426.800,432.400,173525.36,74571716.56444,70378
