https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ADA,Volume USDT,tradecount
1619614800000,2021-04-28 13:00:00,ADA/USDT,1.29831,1.29858,1.27603,1.29486,29239987,37613240.00934,45546
1619611200000,2021-04-28 12:00:00,ADA/USDT,1.29861,1.31200,1.29480,1.29835,22966700,29933150.67829,37761
1619607600000,2021-04-28 11:00:00,ADA/USDT,1.27902,1.30515,1.27862,1.29843,31795785,41179546.76322,46383
1619604000000,2021-04-28 10:00:00,ADA/USDT,1.25843,1.27990,1.25222,1.27902,22374343,28415239.82320,33648
1619600400000,2021-04-28 09:00:00,ADA/USDT,1.26611,1.27531,1.24577,1.25843,32651481,41178590.95109,47230
1619596800000,2021-04-28 08:00:00,ADA/USDT,1.27626,1.29188,1.26523,1.26611,32916483,42107814.69148,45017
1619593200000,2021-04-28 07:00:00,ADA/USDT,1.25880,1.28709,1.25083,1.27633,32614111,41530138.88224,43588
1619589600000,2021-04-28 06:00:00,ADA/USDT,1.29040,1.29197,1.23456,1.25878,65011776,81922235.32376,87578
1619586000000,2021-04-28 05:00:00,ADA/USDT,1.30567,1.31439,1.27518,1.29040,31740670,41083653.97560,50126
1619582400000,2021-04-28 04:00:00,ADA/USDT,1.30288,1.31688,1.29781,1.30566,23994592,31390922.58092,34663
1619578800000,2021-04-28 03:00:00,ADA/USDT,1.32816,1.33042,1.30213,1.30278,28513367,37575275.65857,45368
1619575200000,2021-04-28 02:00:00,ADA/USDT,1.34889,1.34919,1.32800,1.32829,21076216,28244256.61782,36794
1619571600000,2021-04-28 01:00:00,ADA/USDT,1.33002,1.35101,1.32456,1.34890,24244507,32455615.34959,44699
1619568000000,2021-04-28 00:00:00,ADA/USDT,1.30744,1.34062,1.30639,1.33005,30152948,39918070.27241,54651
1619564400000,2021-04-27 23:00:00,ADA/USDT,1.29889,1.31465,1.29206,1.30745,17231804,22510935.43965,34325
1619560800000,2021-04-27 22:00:00,ADA/USDT,1.30896,1.30939,1.29674,1.29888,15112753,19681413.60704,27983
1619557200000,2021-04-27 21:00:00,ADA/USDT,1.29855,1.31416,1.29074,1.30895,15993832,20808531.28288,34628
1619553600000,2021-04-27 20:00:00,ADA/USDT,1.29628,1.30015,1.28960,1.29855,14138427,18303895.35134,28457
1619550000000,2021-04-27 19:00:00,ADA/USDT,1.29946,1.30263,1.28240,1.29628,21545777,27824653.68191,37741
1619546400000,2021-04-27 18:00:00,ADA/USDT,1.29808,1.30667,1.28967,1.29945,21316511,27652476.24374,36993
1619542800000,2021-04-27 17:00:00,ADA/USDT,1.29591,1.30284,1.28619,1.29787,30138933,39057966.12533,45180
1619539200000,2021-04-27 16:00:00,ADA/USDT,1.31783,1.32274,1.29000,1.29594,33479295,43738749.91539,56375
1619535600000,2021-04-27 15:00:00,ADA/USDT,1.30831,1.32627,1.29954,1.31796,29992634,39449884.41757,54969
1619532000000,2021-04-27 14:00:00,ADA/USDT,1.29524,1.30883,1.26556,1.30813,54096237,69677178.24272,81841
1619528400000,2021-04-27 13:00:00,ADA/USDT,1.30882,1.31777,1.28237,1.29529,36405616,47284646.17931,58166
1619524800000,2021-04-27 12:00:00,ADA/USDT,1.32987,1.33017,1.30000,1.30883,35388952,46531612.82070,55442
1619521200000,2021-04-27 11:00:00,ADA/USDT,1.30257,1.33592,1.30257,1.32987,52939448,69895360.26450,80899
1619517600000,2021-04-27 10:00:00,ADA/USDT,1.29789,1.30800,1.28804,1.30257,39744634,51612277.98061,61540
1619514000000,2021-04-27 09:00:00,ADA/USDT,1.25789,1.30000,1.25702,1.29789,44970530,57648035.21700,76070
1619510400000,2021-04-27 08:00:00,ADA/USDT,1.25810,1.26845,1.25247,1.25794,25100127,31657975.98457,38748
1619506800000,2021-04-27 07:00:00,ADA/USDT,1.26803,1.27083,1.25132,1.25804,18133442,22868880.78924,34030
1619503200000,2021-04-27 06:00:00,ADA/USDT,1.25890,1.27114,1.25517,1.26799,24198744,30559713.12070,40272
1619499600000,2021-04-27 05:00:00,ADA/USDT,1.24659,1.25975,1.24526,1.25885,17785028,22310704.46787,29095
1619496000000,2021-04-27 04:00:00,ADA/USDT,1.24307,1.24998,1.23294,1.24688,17642522,21901347.38305,27612
1619492400000,2021-04-27 03:00:00,ADA/USDT,1.25796,1.25796,1.23300,1.24310,22174442,27581205.30364,37422
1619488800000,2021-04-27 02:00:00,ADA/USDT,1.24674,1.27000,1.24589,1.25797,29256064,36817309.36661,49097
1619485200000,2021-04-27 01:00:00,ADA/USDT,1.23383,1.24690,1.22842,1.24664,16880139,20886068.21705,30509
1619481600000,2021-04-27 00:00:00,ADA/USDT,1.23814,1.24977,1.22438,1.23394,24264382,30026393.47097,44228
1619478000000,2021-04-26 23:00:00,ADA/USDT,1.22452,1.23846,1.21942,1.23816,18091227,22277630.37750,32132
1619474400000,2021-04-26 22:00:00,ADA/USDT,1.22174,1.23616,1.20801,1.22447,39597166,48476722.51586,59301
1619470800000,2021-04-26 21:00:00,ADA/USDT,1.21377,1.22594,1.19425,1.22197,28964303,34976824.46684,52579
1619467200000,2021-04-26 20:00:00,ADA/USDT,1.23734,1.23734,1.21357,1.21375,20542169,25133830.08335,38464
1619463600000,2021-04-26 19:00:00,ADA/USDT,1.24306,1.24306,1.22688,1.23750,20446614,25224945.86538,36842
1619460000000,2021-04-26 18:00:00,ADA/USDT,1.24571,1.24659,1.23612,1.24307,15907502,19744738.47648,29742
1619456400000,2021-04-26 17:00:00,ADA/USDT,1.22149,1.24760,1.22133,1.24571,29596195,36566407.85082,49668
1619452800000,2021-04-26 16:00:00,ADA/USDT,1.22824,1.22953,1.20302,1.22154,31562176,38420311.00478,52511
1619449200000,2021-04-26 15:00:00,ADA/USDT,1.22038,1.23180,1.21219,1.22829,21320459,26094575.32863,40484
1619445600000,2021-04-26 14:00:00,ADA/USDT,1.22818,1.23490,1.21400,1.22035,20981271,25656436.89661,41398
1619442000000,2021-04-26 13:00:00,ADA/USDT,1.22457,1.24242,1.21210,1.22819,31590163,38817665.13301,57594
1619438400000,2021-04-26 12:00:00,ADA/USDT,1.23812,1.25313,1.22373,1.22430,49452770,61218707.59578,76535
1619434800000,2021-04-26 11:00:00,ADA/USDT,1.21985,1.24211,1.21981,1.23797,34003341,41923482.43001,60311
1619431200000,2021-04-26 10:00:00,ADA/USDT,1.21709,1.22677,1.21247,1.21975,27070824,33034383.56489,50758
1619427600000,2021-04-26 09:00:00,ADA/USDT,1.20128,1.21914,1.17929,1.21709,37777039,45307583.75387,68572
1619424000000,2021-04-26 08:00:00,ADA/USDT,1.21503,1.22452,1.19161,1.20137,26758338,32205503.41635,46256
1619420400000,2021-04-26 07:00:00,ADA/USDT,1.22390,1.22648,1.19395,1.21503,36436809,44061011.66773,58786
1619416800000,2021-04-26 06:00:00,ADA/USDT,1.18709,1.23346,1.18457,1.22391,45048130,54623310.38244,83272
1619413200000,2021-04-26 05:00:00,ADA/USDT,1.17120,1.19035,1.16736,1.18705,19437175,22893825.99023,40089
1619409600000,2021-04-26 04:00:00,ADA/USDT,1.18263,1.18965,1.16797,1.17111,22731479,26787441.22456,47903
1619406000000,2021-04-26 03:00:00,ADA/USDT,1.17547,1.18800,1.16619,1.18271,26111131,30757679.18679,44387
1619402400000,2021-04-26 02:00:00,ADA/USDT,1.17175,1.18809,1.15376,1.17551,49969859,58572012.98323,76201
1619398800000,2021-04-26 01:00:00,ADA/USDT,1.13719,1.17681,1.12632,1.17175,59725744,68702957.60859,89892
1619395200000,2021-04-26 00:00:00,ADA/USDT,1.09086,1.13996,1.07916,1.13748,63773894,71036998.59998,95514
1619391600000,2021-04-25 23:00:00,ADA/USDT,1.08340,1.09381,1.07234,1.09093,34498482,37384097.12141,52264
1619388000000,2021-04-25 22:00:00,ADA/USDT,1.05299,1.08765,1.04536,1.08386,60233921,64341894.57328,91262
1619384400000,2021-04-25 21:00:00,ADA/USDT,1.06543,1.08205,1.02005,1.05299,74061574,77928082.38619,110982
1619380800000,2021-04-25 20:00:00,ADA/USDT,1.10678,1.11645,1.05654,1.06543,48396874,52539785.01485,78697
1619377200000,2021-04-25 19:00:00,ADA/USDT,1.11619,1.12142,1.10351,1.10679,17292864,19251954.22963,32040
1619373600000,2021-04-25 18:00:00,ADA/USDT,1.13011,1.13082,1.10933,1.11618,18020548,20153480.13907,34708
1619370000000,2021-04-25 17:00:00,ADA/USDT,1.14320,1.14411,1.12637,1.13011,15987358,18118263.30711,29868
1619366400000,2021-04-25 16:00:00,ADA/USDT,1.14286,1.14694,1.13204,1.14310,15335664,17445710.80896,34115
1619362800000,2021-04-25 15:00:00,ADA/USDT,1.13349,1.14767,1.12957,1.14285,22403100,25544125.91224,43112
1619359200000,2021-04-25 14:00:00,ADA/USDT,1.12167,1.13910,1.11950,1.13333,16737498,18902455.12055,30542
1619355600000,2021-04-25 13:00:00,ADA/USDT,1.12616,1.12986,1.11868,1.12166,14972217,16839456.22143,25657
1619352000000,2021-04-25 12:00:00,ADA/USDT,1.11698,1.12792,1.11644,1.12576,15971538,17908591.85560,30061
1619348400000,2021-04-25 11:00:00,ADA/USDT,1.10941,1.11859,1.10623,1.11698,13040388,14517926.57525,23916
1619344800000,2021-04-25 10:00:00,ADA/USDT,1.11358,1.11998,1.10370,1.10928,21430492,23817951.86668,33521
1619341200000,2021-04-25 09:00:00,ADA/USDT,1.12101,1.12568,1.09861,1.11323,29566012,32804535.30295,42729
1619337600000,2021-04-25 08:00:00,ADA/USDT,1.10780,1.12910,1.10266,1.12101,16925823,18878972.85003,37415
1619334000000,2021-04-25 07:00:00,ADA/USDT,1.10141,1.11481,1.09803,1.10781,16386700,18137175.13461,31515
1619330400000,2021-04-25 06:00:00,ADA/USDT,1.11112,1.11555,1.10000,1.10141,12930548,14321227.01987,26116
1619326800000,2021-04-25 05:00:00,ADA/USDT,1.10113,1.11133,1.09949,1.11109,7856250,8689064.95700,20301
1619323200000,2021-04-25 04:00:00,ADA/USDT,1.09211,1.10282,1.09115,1.10113,12742420,13986283.77025,22486
1619319600000,2021-04-25 03:00:00,ADA/USDT,1.11953,1.12286,1.09134,1.09212,20969955,23209815.61208,37585
1619316000000,2021-04-25 02:00:00,ADA/USDT,1.11161,1.12400,1.11161,1.11953,13500400,15097706.57183,26523
1619312400000,2021-04-25 01:00:00,ADA/USDT,1.09987,1.11769,1.09900,1.11161,18008116,19954270.09832,32264
1619308800000,2021-04-25 00:00:00,ADA/USDT,1.10330,1.11917,1.09097,1.09973,32276813,35585197.68674,52845
1619305200000,2021-04-24 23:00:00,ADA/USDT,1.11480,1.12944,1.09755,1.10326,24368639,27161581.32464,41728
1619301600000,2021-04-24 22:00:00,ADA/USDT,1.13232,1.13614,1.11120,1.11483,23267329,26159847.40001,43670
1619298000000,2021-04-24 21:00:00,ADA/USDT,1.12922,1.13890,1.12248,1.13232,14920101,16853411.66331,29215
1619294400000,2021-04-24 20:00:00,ADA/USDT,1.12777,1.13516,1.11786,1.12907,19355221,21784547.56628,35527
1619290800000,2021-04-24 19:00:00,ADA/USDT,1.12480,1.13622,1.12478,1.12777,15271517,17271543.75010,25812
1619287200000,2021-04-24 18:00:00,ADA/USDT,1.12766,1.14331,1.12144,1.12477,21662446,24526152.52500,37925
1619283600000,2021-04-24 17:00:00,ADA/USDT,1.11722,1.12942,1.10600,1.12767,19968662,22292773.05445,36520
1619280000000,2021-04-24 16:00:00,ADA/USDT,1.13222,1.13632,1.11531,1.11727,24900365,28053148.37557,41147
1619276400000,2021-04-24 15:00:00,ADA/USDT,1.11133,1.14176,1.09395,1.13200,46331063,51877760.28946,71132
1619272800000,2021-04-24 14:00:00,ADA/USDT,1.13061,1.13101,1.10708,1.11145,31539165,35255352.35695,52147
1619269200000,2021-04-24 13:00:00,ADA/USDT,1.13591,1.14163,1.12329,1.13061,22900410,25976080.37929,40585
1619265600000,2021-04-24 12:00:00,ADA/USDT,1.11864,1.14414,1.10750,1.13607,38789085,43796261.82923,60889
1619262000000,2021-04-24 11:00:00,ADA/USDT,1.11979,1.13880,1.10000,1.11879,63645682,71217468.55116,87231
1619258400000,2021-04-24 10:00:00,ADA/USDT,1.16605,1.16814,1.11742,1.11979,63201036,72094204.36752,86640
1619254800000,2021-04-24 09:00:00,ADA/USDT,1.17876,1.18191,1.16305,1.16580,36966848,43328295.11285,50786
1619251200000,2021-04-24 08:00:00,ADA/USDT,1.17128,1.19828,1.16736,1.17881,34089553,40441091.85717,54075
1619247600000,2021-04-24 07:00:00,ADA/USDT,1.18197,1.18511,1.15884,1.17071,35513043,41523538.59518,50524
1619244000000,2021-04-24 06:00:00,ADA/USDT,1.17679,1.19507,1.16219,1.18220,43527486,51265611.97607,71493
1619240400000,2021-04-24 05:00:00,ADA/USDT,1.16190,1.17751,1.15096,1.17675,23861076,27763142.26477,43649
1619236800000,2021-04-24 04:00:00,ADA/USDT,1.14559,1.16902,1.13471,1.16217,31391582,36184255.60424,53715
1619233200000,2021-04-24 03:00:00,ADA/USDT,1.14054,1.15747,1.13991,1.14553,21463140,24665233.55385,38204
1619229600000,2021-04-24 02:00:00,ADA/USDT,1.13176,1.15000,1.11400,1.14027,32043271,36333756.08473,53721
1619226000000,2021-04-24 01:00:00,ADA/USDT,1.11152,1.14242,1.10945,1.13174,28697716,32323848.45036,46287
1619222400000,2021-04-24 00:00:00,ADA/USDT,1.15898,1.15988,1.10615,1.11153,45251643,51090463.06948,62939
1619218800000,2021-04-23 23:00:00,ADA/USDT,1.12956,1.15952,1.12956,1.15866,27556574,31601851.04860,46166
1619215200000,2021-04-23 22:00:00,ADA/USDT,1.11517,1.13500,1.11484,1.12943,21535942,24249393.07044,39795
1619211600000,2021-04-23 21:00:00,ADA/USDT,1.13070,1.15680,1.11490,1.11508,31951497,36292928.51685,51019
1619208000000,2021-04-23 20:00:00,ADA/USDT,1.13238,1.16894,1.13000,1.13074,54595999,62691701.29174,80038
1619204400000,2021-04-23 19:00:00,ADA/USDT,1.13031,1.13843,1.11580,1.13230,26587029,29958445.58933,45899
1619200800000,2021-04-23 18:00:00,ADA/USDT,1.10302,1.13098,1.09250,1.13076,39096459,43587697.03031,64486
1619197200000,2021-04-23 17:00:00,ADA/USDT,1.10144,1.11250,1.08899,1.10284,39334536,43318368.23402,55671
1619193600000,2021-04-23 16:00:00,ADA/USDT,1.09797,1.11110,1.08475,1.10145,36883006,40558959.05902,62514
1619190000000,2021-04-23 15:00:00,ADA/USDT,1.09648,1.10491,1.06014,1.09821,53352149,57857941.01740,80163
1619186400000,2021-04-23 14:00:00,ADA/USDT,1.06540,1.10087,1.05812,1.09654,49170336,53310688.58671,78906
1619182800000,2021-04-23 13:00:00,ADA/USDT,1.07301,1.08532,1.04261,1.06529,70257008,74769673.44956,97988
1619179200000,2021-04-23 12:00:00,ADA/USDT,1.12719,1.14033,1.07000,1.07298,68260504,75199888.77338,89815
1619175600000,2021-04-23 11:00:00,ADA/USDT,1.10622,1.14031,1.08489,1.12678,69583305,77609164.20577,96930
1619172000000,2021-04-23 10:00:00,ADA/USDT,1.02638,1.11247,1.02166,1.10645,77492160,83269112.47266,106306
1619168400000,2021-04-23 09:00:00,ADA/USDT,1.04186,1.04186,1.00604,1.02671,54130323,55376680.69370,73750
1619164800000,2021-04-23 08:00:00,ADA/USDT,1.00495,1.04200,0.98852,1.04179,75259104,76746281.70367,108936
1619161200000,2021-04-23 07:00:00,ADA/USDT,1.03225,1.05326,0.99878,1.00500,95430097,97767955.51809,124545
1619157600000,2021-04-23 06:00:00,ADA/USDT,1.04683,1.05201,1.00226,1.03215,87269853,89451233.85396,126767
1619154000000,2021-04-23 05:00:00,ADA/USDT,1.03909,1.06234,1.00000,1.04713,87282412,90678015.53459,128533
1619150400000,2021-04-23 04:00:00,ADA/USDT,1.09454,1.09958,1.03293,1.03939,79368379,84595872.64684,115314
1619146800000,2021-04-23 03:00:00,ADA/USDT,1.03544,1.09476,1.02400,1.09430,102251360,108556107.43732,149130
1619143200000,2021-04-23 02:00:00,ADA/USDT,1.09983,1.11368,0.90494,1.03577,232663791,233466395.52519,284138
1619139600000,2021-04-23 01:00:00,ADA/USDT,1.14362,1.15054,1.06509,1.10000,87282072,96647148.09420,128921
1619136000000,2021-04-23 00:00:00,ADA/USDT,1.14485,1.16725,1.13415,1.14360,35558939,40894516.85781,58001
1619132400000,2021-04-22 23:00:00,ADA/USDT,1.15176,1.17424,1.14485,1.14487,32654186,37804053.94020,54237
1619128800000,2021-04-22 22:00:00,ADA/USDT,1.16561,1.18073,1.13833,1.15220,33307375,38677242.31617,62556
1619125200000,2021-04-22 21:00:00,ADA/USDT,1.18230,1.18322,1.11403,1.16588,96080601,110820702.28731,153003
1619121600000,2021-04-22 20:00:00,ADA/USDT,1.21783,1.21819,1.17952,1.18194,47565657,56920810.79544,85181
1619118000000,2021-04-22 19:00:00,ADA/USDT,1.23706,1.23786,1.20100,1.21809,42382173,51656518.42901,78912
1619114400000,2021-04-22 18:00:00,ADA/USDT,1.22614,1.24184,1.21455,1.23708,44851739,55090282.54480,78062
1619110800000,2021-04-22 17:00:00,ADA/USDT,1.25996,1.28336,1.22508,1.22616,48436935,60720452.35729,95317
1619107200000,2021-04-22 16:00:00,ADA/USDT,1.23407,1.26840,1.23100,1.26008,35185359,44198553.59926,72595
1619103600000,2021-04-22 15:00:00,ADA/USDT,1.23622,1.24111,1.22562,1.23407,17677549,21818385.07174,39587
1619100000000,2021-04-22 14:00:00,ADA/USDT,1.21696,1.23758,1.21667,1.23601,16858925,20721940.16462,38293
1619096400000,2021-04-22 13:00:00,ADA/USDT,1.23204,1.23892,1.21597,1.21679,22025367,27000898.20815,46483
1619092800000,2021-04-22 12:00:00,ADA/USDT,1.22888,1.24450,1.22858,1.23193,24471807,30246237.46748,47559
1619089200000,2021-04-22 11:00:00,ADA/USDT,1.20177,1.23413,1.20100,1.22887,23087837,28227539.31746,53489
1619085600000,2021-04-22 10:00:00,ADA/USDT,1.21200,1.21586,1.20111,1.20218,13451520,16272728.14748,36226
1619082000000,2021-04-22 09:00:00,ADA/USDT,1.19498,1.21200,1.18472,1.21199,19271109,23090927.81828,46810
1619078400000,2021-04-22 08:00:00,ADA/USDT,1.22003,1.22311,1.18000,1.19498,37390553,44741429.79200,69062
1619074800000,2021-04-22 07:00:00,ADA/USDT,1.21869,1.22846,1.20890,1.22028,16244066,19804509.22903,39355
1619071200000,2021-04-22 06:00:00,ADA/USDT,1.22622,1.23330,1.21586,1.21864,14692039,18003890.04532,31042
1619067600000,2021-04-22 05:00:00,ADA/USDT,1.21324,1.22940,1.20689,1.22628,14279265,17381540.04313,32322
1619064000000,2021-04-22 04:00:00,ADA/USDT,1.19292,1.21819,1.19124,1.21315,23544784,28444204.62543,48589
1619060400000,2021-04-22 03:00:00,ADA/USDT,1.21274,1.22025,1.18816,1.19260,24872336,29962411.64741,45476
1619056800000,2021-04-22 02:00:00,ADA/USDT,1.20851,1.21880,1.18200,1.21273,41178996,49335766.22979,70923
1619053200000,2021-04-22 01:00:00,ADA/USDT,1.20306,1.22577,1.20174,1.20905,27235519,33173241.52904,44084
1619049600000,2021-04-22 00:00:00,ADA/USDT,1.20441,1.21454,1.18329,1.20279,45952311,54968722.60234,74264
1619046000000,2021-04-21 23:00:00,ADA/USDT,1.21064,1.22067,1.19772,1.20426,28866959,34870151.03386,50998
1619042400000,2021-04-21 22:00:00,ADA/USDT,1.22695,1.24250,1.20500,1.21093,27177249,33180828.80865,54087
1619038800000,2021-04-21 21:00:00,ADA/USDT,1.24071,1.24555,1.22584,1.22696,15899749,19638199.92938,34689
1619035200000,2021-04-21 20:00:00,ADA/USDT,1.26240,1.26292,1.23700,1.24079,23458280,29235834.03227,45277
1619031600000,2021-04-21 19:00:00,ADA/USDT,1.24363,1.26706,1.24322,1.26240,16668171,20960821.65273,34936
1619028000000,2021-04-21 18:00:00,ADA/USDT,1.25474,1.25815,1.23866,1.24320,14821105,18510746.96047,30385
1619024400000,2021-04-21 17:00:00,ADA/USDT,1.25740,1.26130,1.24625,1.25510,15847929,19864944.61189,31541
1619020800000,2021-04-21 16:00:00,ADA/USDT,1.26583,1.27139,1.25386,1.25729,19824273,25038378.54000,39111
1619017200000,2021-04-21 15:00:00,ADA/USDT,1.26340,1.26909,1.25690,1.26584,19684647,24856250.53993,38737
1619013600000,2021-04-21 14:00:00,ADA/USDT,1.24906,1.26565,1.23101,1.26328,20973822,26228036.27793,49644
1619010000000,2021-04-21 13:00:00,ADA/USDT,1.24705,1.25737,1.23923,1.24902,18813004,23469022.61996,38468
1619006400000,2021-04-21 12:00:00,ADA/USDT,1.21625,1.24849,1.20670,1.24720,33681770,41536731.85669,58333
1619002800000,2021-04-21 11:00:00,ADA/USDT,1.22149,1.23978,1.20282,1.21641,39645142,48365321.77159,71511
1618999200000,2021-04-21 10:00:00,ADA/USDT,1.26850,1.26850,1.21859,1.22146,38838755,48249660.39769,72794
1618995600000,2021-04-21 09:00:00,ADA/USDT,1.27497,1.28220,1.26651,1.26842,18811549,23955884.11174,40051
1618992000000,2021-04-21 08:00:00,ADA/USDT,1.26560,1.28123,1.24734,1.27526,32771575,41500205.12625,65812
1618988400000,2021-04-21 07:00:00,ADA/USDT,1.26763,1.28000,1.25251,1.26595,23903037,30311432.96399,53949
1618984800000,2021-04-21 06:00:00,ADA/USDT,1.25293,1.27433,1.23840,1.26736,18723170,23594544.06809,39914
1618981200000,2021-04-21 05:00:00,ADA/USDT,1.25272,1.26283,1.23805,1.25290,23746597,29666576.93995,49499
1618977600000,2021-04-21 04:00:00,ADA/USDT,1.24194,1.25672,1.23122,1.25274,23843896,29699435.25874,43708
1618974000000,2021-04-21 03:00:00,ADA/USDT,1.27034,1.27583,1.24070,1.24193,22409400,28151717.99495,45171
1618970400000,2021-04-21 02:00:00,ADA/USDT,1.26479,1.27620,1.25600,1.27066,15124199,19133799.31718,32041
1618966800000,2021-04-21 01:00:00,ADA/USDT,1.24271,1.27502,1.23432,1.26464,27244808,34236447.34075,51053
1618963200000,2021-04-21 00:00:00,ADA/USDT,1.26748,1.28792,1.23482,1.24281,40516854,51308408.26025,79006
1618959600000,2021-04-20 23:00:00,ADA/USDT,1.26603,1.27419,1.24961,1.26764,23933022,30183949.38500,48038
1618956000000,2021-04-20 22:00:00,ADA/USDT,1.26657,1.27777,1.24621,1.26631,23809161,30099615.50061,51423
1618952400000,2021-04-20 21:00:00,ADA/USDT,1.25921,1.26879,1.24280,1.26658,23500384,29495590.88878,42087
1618948800000,2021-04-20 20:00:00,ADA/USDT,1.26227,1.28359,1.24682,1.25945,40469932,51207918.99836,72173
1618945200000,2021-04-20 19:00:00,ADA/USDT,1.22134,1.26739,1.22104,1.26230,38226304,47743997.31963,77726
1618941600000,2021-04-20 18:00:00,ADA/USDT,1.20532,1.22435,1.20030,1.22108,18653665,22665608.78169,42783
1618938000000,2021-04-20 17:00:00,ADA/USDT,1.20825,1.21233,1.19873,1.20538,15625089,18828364.05302,34536
1618934400000,2021-04-20 16:00:00,ADA/USDT,1.19909,1.20889,1.19072,1.20828,33875250,40623328.68148,59708
1618930800000,2021-04-20 15:00:00,ADA/USDT,1.19447,1.20200,1.17300,1.19876,44328335,52626289.41819,66217
1618927200000,2021-04-20 14:00:00,ADA/USDT,1.22076,1.23522,1.18911,1.19455,35327702,42815110.39886,63547
1618923600000,2021-04-20 13:00:00,ADA/USDT,1.20113,1.22081,1.19824,1.22077,17457102,21128082.10506,36842
1618920000000,2021-04-20 12:00:00,ADA/USDT,1.21543,1.21664,1.19608,1.20112,17642261,21233831.70438,35542
1618916400000,2021-04-20 11:00:00,ADA/USDT,1.21662,1.22035,1.20160,1.21560,18972427,22973048.75135,37828
1618912800000,2021-04-20 10:00:00,ADA/USDT,1.18535,1.22372,1.18347,1.21669,32901981,39735778.39333,60823
1618909200000,2021-04-20 09:00:00,ADA/USDT,1.18708,1.19900,1.18103,1.18535,27144934,32300547.56597,47419
1618905600000,2021-04-20 08:00:00,ADA/USDT,1.16060,1.19014,1.15600,1.18693,34991308,41220521.49108,62367
1618902000000,2021-04-20 07:00:00,ADA/USDT,1.14419,1.16060,1.12726,1.16060,44952246,51481840.06001,73373
1618898400000,2021-04-20 06:00:00,ADA/USDT,1.18356,1.19421,1.13406,1.14416,39608260,46019459.99120,72486
1618894800000,2021-04-20 05:00:00,ADA/USDT,1.19789,1.20750,1.17620,1.18355,27650979,32885403.56740,51130
1618891200000,2021-04-20 04:00:00,ADA/USDT,1.16103,1.20017,1.15700,1.19789,38087666,45003586.45209,59502
1618887600000,2021-04-20 03:00:00,ADA/USDT,1.15637,1.16450,1.14555,1.16113,18998005,21976721.27806,36827
1618884000000,2021-04-20 02:00:00,ADA/USDT,1.15844,1.16561,1.12000,1.15638,36829998,42050698.57235,66105
1618880400000,2021-04-20 01:00:00,ADA/USDT,1.14701,1.17319,1.14377,1.15823,48207098,55895122.91223,73064
1618876800000,2021-04-20 00:00:00,ADA/USDT,1.19494,1.20148,1.12965,1.14705,75326399,87205067.05248,120477
1618873200000,2021-04-19 23:00:00,ADA/USDT,1.21352,1.22298,1.19264,1.19490,27677783,33299363.11585,49781
1618869600000,2021-04-19 22:00:00,ADA/USDT,1.22900,1.23085,1.20863,1.21363,20238767,24734738.11272,40005
1618866000000,2021-04-19 21:00:00,ADA/USDT,1.23630,1.24598,1.21604,1.22901,26767260,32970756.63115,44777
1618862400000,2021-04-19 20:00:00,ADA/USDT,1.23049,1.24160,1.22218,1.23636,20601052,25405108.71439,32504
1618858800000,2021-04-19 19:00:00,ADA/USDT,1.22749,1.24090,1.21327,1.23025,29082279,35741342.11260,47468
1618855200000,2021-04-19 18:00:00,ADA/USDT,1.21412,1.23512,1.20958,1.22725,26517244,32477914.04901,43718
1618851600000,2021-04-19 17:00:00,ADA/USDT,1.18822,1.21659,1.18171,1.21401,40749300,48968795.93335,56384
1618848000000,2021-04-19 16:00:00,ADA/USDT,1.18167,1.21809,1.17236,1.18804,63662093,76481312.30839,95270
1618844400000,2021-04-19 15:00:00,ADA/USDT,1.20922,1.21652,1.17041,1.18167,94605613,112750180.16122,137115
1618840800000,2021-04-19 14:00:00,ADA/USDT,1.25575,1.25576,1.18072,1.20940,86214304,104572106.89342,119398
1618837200000,2021-04-19 13:00:00,ADA/USDT,1.24398,1.26171,1.23183,1.25548,40639348,50672149.86969,66800
1618833600000,2021-04-19 12:00:00,ADA/USDT,1.26996,1.27078,1.23840,1.24417,30207922,38057139.36564,49278
1618830000000,2021-04-19 11:00:00,ADA/USDT,1.23589,1.27316,1.23200,1.27004,32561291,40771795.93257,56498
1618826400000,2021-04-19 10:00:00,ADA/USDT,1.25935,1.26242,1.21157,1.23582,57545784,71038094.81074,94772
1618822800000,2021-04-19 09:00:00,ADA/USDT,1.27396,1.28119,1.25000,1.25936,32839433,41615307.91584,54002
1618819200000,2021-04-19 08:00:00,ADA/USDT,1.30507,1.30786,1.26600,1.27396,40832927,52322181.44558,69001
1618815600000,2021-04-19 07:00:00,ADA/USDT,1.30236,1.30715,1.29570,1.30512,18935304,24651804.13524,33589
1618812000000,2021-04-19 06:00:00,ADA/USDT,1.29706,1.30703,1.29125,1.30236,20113368,26107033.81275,34999
1618808400000,2021-04-19 05:00:00,ADA/USDT,1.30521,1.30575,1.29100,1.29707,18693522,24280291.43929,38550
1618804800000,2021-04-19 04:00:00,ADA/USDT,1.32201,1.32521,1.29897,1.30522,21374924,27970133.60679,40369
1618801200000,2021-04-19 03:00:00,ADA/USDT,1.30198,1.32539,1.29909,1.32156,22923150,30112339.92737,42609
1618797600000,2021-04-19 02:00:00,ADA/USDT,1.30146,1.30954,1.28807,1.30181,19304726,25049661.40110,37124
